哈希值,标题,公布日期,实施日期
f836a5cec9c1caed0b3c4e237281e4e5,甘肃省甘味农产品品牌培育管理条例,2024-09-26,2024-11-01
75d1b6c315ea78460e8dbeb89de22ea1,甘肃省无障碍环境建设条例,2024-09-26,2024-11-01
482cf13d1fe6f2e1832aca650619ede1,湖南省食品生产加工小作坊小餐饮和食品摊贩管理条例,2024-09-26,2025-03-01
7caf7b0b18d1cc037abe112f021df988,湖南省涉案物价格认定若干规定,2024-09-26,2024-12-01
57763f165d9089fd24cacf594807d0d3,湖南省道路运输条例,2024-09-26,2024-11-01
75787c62fa84974639e424a96d26476e,湖北省内部审计条例,2024-09-26,2025-01-01
f6fa8c3f6e2e1b66c8a879352a9b11d1,湖北省工会劳动法律监督条例,2024-09-26,2025-01-01
b77f5bfd5e04a7cf38950f56f1796d20,湖北省档案管理条例,2024-09-26,2025-01-01
86e831eb998af11bc1f917d76338f830,湖北省知识产权促进和保护条例,2024-09-26,2025-01-01
33b0e1ca15c9a34b72fae2b291016235,江西省湿地保护条例,2024-09-26,2025-01-01
2fffc219e81dd3538fee3b5a5f9d24ad,江西省实施《中华人民共和国妇女权益保障法》办法,2024-09-26,2024-11-01
a54495444e42676cd941cd73a3e5d519,江西省各级人民代表大会常务委员会规范性文件备案审查条例,2024-09-26,2024-11-01
f7df62967053fa7910274667ca759b24,广东省林长制条例,2024-09-26,2025-01-01
9d11f3e68094477ea1529a7544fcba15,广东省成品油流通管理条例,2024-09-26,2024-12-01
9b18db027b9c2ad5e30a9ae9f99ef1e7,广东省社会保障卡居民服务一卡通条例,2024-09-26,2024-11-01
1f03b8464505f9154a11948b876ff3db,山东省农产品质量安全条例,2024-09-26,2024-12-01
513e07d1576e32817fa7041db65a698d,山东省快递业促进条例,2024-09-26,2025-01-01
27d8c71ac6b56381183d7ce3e68574dd,山东省先进制造业促进条例,2024-09-26,2024-12-01
9b05ff7fb451d99eb8de3b2d0b25d39a,宁夏回族自治区电动自行车管理规定,2024-09-26,2025-01-01
5215e06f8c478167a26e9d58b6a73a91,宁夏回族自治区档案条例,2024-09-26,2025-01-01
9b93871652d4b495ad7970ec2bd589af,宁夏回族自治区奶产业发展条例,2024-09-26,2024-11-01
470266159a26e5ae2575c2ad25df1ca9,宁夏回族自治区知识产权保护条例,2024-09-26,2024-11-01
5024f5187e2050c97463b5104938fa19,云南省生态环境保护条例,2024-09-26,2024-11-01
e9ea65c9d3e753383b20cfb674067c12,云南省司法鉴定管理条例,2024-09-26,2024-09-26
dcb9e524720608d105dc0bac2cf9bfa1,云南省各级人民代表大会常务委员会规范性文件备案审查条例,2024-09-26,2024-11-01
5ee32456b62616d189bcb91bbaa5dcad,贵州省促进科技成果转化条例,2024-09-25,2024-10-01
22daaffd548431b3e55be6fead3782c2,贵州省农作物种子条例,2024-09-25,2024-10-01
6368bbc9e6fe07f583cce4f6ee8659cd,贵州省传统村落保护和发展条例,2024-09-25,2024-10-01
73d8812ba6b4fa26362b1984e6265019,贵州省优化营商环境条例,2024-09-25,2024-10-01
2368695c040be312d41779b5e70bc1c0,贵州省科学技术资金投入管理条例,2024-09-25,2024-10-01
d145356275f115f5a3e697e723f9bc98,贵州省固体废物污染环境防治条例,2024-09-25,2024-10-01
5d1904fc68e8a0cadf31080ca7aa3c40,贵州省民办教育促进条例,2024-09-25,2024-10-01
1d54872fd9af88e812aabe09d1b71d08,贵州省节约用水条例,2024-09-25,2024-10-01
2048cfc186b3d9d095afee9ea7e691aa,贵州省茶产业发展条例,2024-09-25,2024-10-01
16a1148e2f098d0c2096ce3979a3d9ed,贵州省保健用品管理条例,2024-09-25,2024-10-01
252afa731be7e4e2590d6027d6f2c666,贵州省母婴保健条例,2024-09-25,2024-10-01
9a178120f34deea9821c87d74e95888e,贵州省测绘条例,2024-09-25,2025-01-01
1b5707571b5da6a4fe1093aaa0835cf0,贵州省征兵工作条例,2024-09-25,2024-11-01
8f4891603d0506a4f1a96fd0f430830b,贵州省各级人民代表大会常务委员会规范性文件备案审查条例,2024-09-25,2024-12-01
363b2c52b98d5efb6f64299154a29d2d,贵州省自然灾害防治条例,2024-09-25,2025-01-01
c7034c39bd82307949d912563bedf968,河北省各级人民代表大会常务委员会规范性文件备案审查条例,2024-09-25,2024-11-01
28b90d3b854e03465d86e99075a0cfd0,河北省消防条例,2024-09-25,2024-11-09
3585f6906c54698b919e68a4a5b6b792,河北省平安建设条例,2024-09-25,2024-11-01
83c3548f63800ac8c936973cfe90d312,河北省推进京津冀社会保障卡一卡通规定,2024-09-25,2024-09-25
08e9846e05907e65e8660b6cfc90861e,广西壮族自治区航道管理条例,2024-09-20,2024-12-01
248179b61e429300417cb2b0e131db95,上海市殡葬管理条例,2024-08-22,2024-11-01
3ea75f1f890babe630beb4ada9930ac4,上海市推进国际金融中心建设条例,2024-08-22,2024-10-01
6328263984a3444a259f8c6a9551c71b,上海市中小学校外实践教育促进规定,2024-08-22,2024-09-01
8e0521d5825cbc77d1f76490fd8debc0,河南省档案条例,2024-08-05,2024-10-01
bc9da4798256bb131ef3db5e3255a17f,河南省医学科学院发展促进条例,2024-08-03,2024-10-01
fac637761c8db695dacbb6567c5c8e35,宁夏回族自治区建设工程造价管理条例,2024-08-01,2024-08-01
9b574a8c86f2dfd35ad03d9e7a48ace8,宁夏回族自治区道路运输管理条例,2024-08-01,2024-08-01
7669ffa554b553e6434fb5d2f328062d,宁夏回族自治区征兵工作条例,2024-08-01,2024-09-01
76a4e9188de52869e0a7d7baffc69e3f,宁夏回族自治区行政复议条例,2024-08-01,2024-10-01
360d7d45c535f3cde76b2e427088ab96,重庆市川剧保护传承条例,2024-07-31,2024-09-01
8c02793a387cac0683e54125dceea7c5,重庆市实施《中华人民共和国反家庭暴力法》办法,2024-07-31,2024-10-01
336508a453118903e40d649841423102,重庆市土地管理条例,2024-07-31,2025-01-01
07da7410f0a85b8605c0e6f6e5d02e56,贵州省精神卫生条例,2024-07-31,2024-10-10
8b803d57d164aac7c97e0f32b0b677a0,贵州省慈善条例,2024-07-31,2024-09-05
d8fae8d2b5b45e4657fc07bf6c85db09,贵州省数据流通交易促进条例,2024-07-31,2024-08-28
742ff7d7f8362e4826fcc4fb1b741a82,贵州省物业管理条例,2024-07-31,2025-01-01
196ce426458df92c9e6f38569e495074,西藏自治区冰川保护条例,2024-07-31,2024-10-01
8d604ccdefbc45595622c25dc0c324b4,湖南省生猪屠宰管理条例,2024-07-31,2024-10-01
a654ff681e8e3a32563c67e51f5057f6,湖南省实施《中华人民共和国法律援助法》若干规定,2024-07-31,2024-10-01
30a9922afc7a8276b7cbe494928a5923,湖南省实验动物管理条例,2024-07-31,2025-01-01
4b1f8b5e0cb9d0cea4362b9152cc656c,海南省建筑垃圾管理规定,2024-07-31,2024-11-01
f017bf543a4356975ea50e12e3eb55d1,海南省校外托管机构管理若干规定,2024-07-31,2025-03-01
3afae1c156edb4243a650290fc72179b,海南省无规定动物疫病区管理条例,2024-07-31,2024-10-01
72687953d140d4a66c994bc8b48867fd,广东省粤港澳大湾区内地九市进口港澳药品医疗器械管理条例,2024-07-31,2024-12-01
793a5595bd483a974c042d8c8a6eb0d3,广东省各级人民代表大会常务委员会规范性文件备案审查条例,2024-07-31,2024-09-01
23269674e509f8ba577d1f72e0fa2e9d,广东省科技创新条例,2024-07-31,2024-10-01
16a7d18bf82297ffbd7c7a16d023b55f,广东省促进港澳青年在粤港澳大湾区内地九市就业创业条例,2024-07-31,2024-09-01
0dfd50cbbd0cd27c3db20a09f11b5475,广东省民用核设施核事故预防和应急管理条例,2024-07-31,2024-09-01
6099b888fcc99aa8cef55031422fa7b4,广东省华侨捐赠兴办公益事业管理条例,2024-07-31,2024-09-01
d43ddbdec61cf94990beee05d614c79b,吉林省慈善条例,2024-07-31,2024-09-05
8b7a9f3a25b3028d609cd1211a6a4a20,吉林省粮食流通条例,2024-07-31,2024-10-01
77149a94c6a2aa6c47fd2a3543f426cd,江苏省预防未成年人犯罪条例,2024-07-31,2024-09-01
f7b0b43bc960ef60a3078936b878a6a1,江苏省发展规划条例,2024-07-31,2024-11-01
52bcd13f906fc71a9fb7646673d9cf9f,辽宁省人民代表大会常务委员会人事任免办法,2024-07-30,2024-09-01
ccf3425beb40b9526753204d17ebd5f1,辽宁省黑土地保护条例,2024-07-30,2024-09-01
8385279c45ffef0e491b1ab2394d562b,天津市实施《中华人民共和国工会法》办法,2024-07-30,2024-09-01
48d9cec97ba5058e692cace4268b4663,天津市气候资源保护和开发利用条例,2024-07-30,2024-09-01
631ed265e12d76be95a3c9ebd134302f,天津市促进天开高教科创园发展条例,2024-07-30,2024-07-30
5e718f6d3c44bde1f28dc499ac1d6c58,新疆维吾尔自治区城镇生活垃圾管理条例,2024-07-29,2024-12-01
3cf3112a311614e5ff2e325f02bafc25,安徽省人民代表大会及其常务委员会立法条例,2024-07-29,2024-09-01
7d5ee15959cc66d9368b6e4aedc25b5c,安徽省实施《中华人民共和国环境影响评价法》办法,2024-07-29,2024-10-01
746b101606da7b5f66973db15a3e64db,四川省消防条例,2024-07-29,2024-11-01
4c5dcf4164807ded4677ce18abc01aba,四川省未成年人保护条例,2024-07-29,2024-10-01
9eafad762da9449dcd23dce279560114,四川省各级人民代表大会常务委员会规范性文件备案审查条例,2024-07-29,2024-09-01
9f812f3eae99c70468480538337a37ae,四川省川剧保护传承条例,2024-07-29,2024-09-01
0b7196e8f020e4142ea02cca00bcc6b3,成都东部新区条例,2024-07-29,2024-10-01
3647f19d3abfece891c7307701caa606,甘肃省陇剧保护传承条例,2024-07-26,2024-10-01
90bef905d77e46bce155f79362b5822f,甘肃省交通运输综合行政执法条例,2024-07-26,2024-10-01
31eb35a09425df7e9b34134c000948e3,浙江省农作物病虫害防治条例,2024-07-26,2024-09-01
85462e17de3237a125805880cdb74af7,山西省水资源管理条例,2024-07-26,2024-07-26
880fcbb8fc9083fa95c7ed1b5c847717,山西省国有土地上房屋征收与补偿条例,2024-07-26,2024-07-26
50072bf384a4503e3be2a830e3f3629e,山西省实施《中华人民共和国水土保持法》办法,2024-07-26,2024-07-26
ca39ae148328b9acc3e6786167796230,山西省实施《中华人民共和国渔业法》办法,2024-07-26,2024-07-26
e97d2626c2b3afd93137e3d73166a4e1,山西省各级人民代表大会常务委员会规范性文件备案审查条例,2024-07-26,2024-10-01
9590a2419b86498a5c8de4a3ffaa3fa5,山西省建筑市场管理条例,2024-07-26,2024-10-01
6828c2a70e5c7a4b93ab98c1e4e87b97,山西省黄河流域生态保护和高质量发展条例,2024-07-26,2024-10-01
c56d51569b9bd941207dcebec36a8638,山西省旅游发展促进条例,2024-07-26,2024-11-01
fc7014bb0d6b79b70eb06a92917ca7bb,北京市实施《中华人民共和国动物防疫法》办法,2024-07-26,2025-01-01
564723f93bd93100d244f270728c441a,青海省各级人民代表大会常务委员会规范性文件备案审查条例,2024-07-25,2024-10-01
ae082b47a9c0184d491effbbe06fecd7,青海省人民代表大会常务委员会议事规则,2024-07-25,2024-07-25
cae20f725337f789414f7252098b7e66,青海省盐湖产业高质量发展促进条例,2024-07-25,2024-10-01
60dfea7e9efeedb17c0bb28729789103,陕西省气象灾害防御条例,2024-07-25,2024-08-01
c56d24d27ccf9dbe518516e37f8af684,福建省闽台关系档案保护条例,2024-07-25,2024-10-01
682f59cc0fd80f2568fd0b40dbb5b4d1,福建省闽江、九龙江流域保护管理条例,2024-07-25,2024-10-01
13c4c9fcbdc056b36b5d6e0ab486aa88,湖北省质量促进条例,2024-07-25,2024-11-01
27295ac502b67c50e5f9acb190d71648,湖北省铁路安全管理条例,2024-07-25,2024-11-01
008fb525a07bbcfdff9a4aa5c141ebd2,河北省征兵工作条例,2024-07-25,2024-08-01
57d2f8939de94dc7c3fb79c9191d75f1,河北省涉案财物价格认定条例,2024-07-25,2024-11-01
0a78ee38b09b7951e26401d43acb6341,河北省档案条例,2024-07-25,2024-10-01
a29ee644c77671873ca014c59589401f,江西省人工影响天气管理条例,2024-07-25,2024-10-01
eddf23be9dd8e0ca604f17a15d69fc65,江西省献血条例,2024-07-25,2025-01-01
0d216133b8b627d20218fa65ca644698,广西壮族自治区知识产权保护和促进条例,2024-07-25,2024-10-01
194512faba7fa3e638a0cdb67f4e7408,广西壮族自治区中小企业促进条例,2024-07-25,2024-10-01
6a663cf7c416f86d51303348fedfb821,山东省湿地保护条例,2024-07-25,2024-12-01
c8ca58c2bdf3237b1e943cc39bbae2b5,山东省家庭教育促进条例,2024-07-25,2024-12-01
a7125e41e0082fd2ae315331a5836675,内蒙古自治区公安机关警务辅助人员条例,2024-07-25,2024-09-01
cbdecd209b4c7deabebb15036cb6d284,内蒙古自治区实施《中华人民共和国工会法》办法,2024-07-25,2024-09-01
bdb6d6b188dbd206e0d6932401f31f83,内蒙古自治区实施《中华人民共和国妇女权益保障法》办法,2024-07-25,2024-10-01
5e665ae6639577cc4f1443516eb19bb7,内蒙古自治区水土保持条例,2024-07-25,2024-09-01
6b3719631fcfc3718838c27eda062e11,内蒙古自治区社会信用条例,2024-07-25,2024-09-01
cd189c359415777b7e54b7969d8ccbaf,黑龙江省人民代表大会常务委员会大兴安岭地区工作委员会工作条例,2024-06-29,2024-08-01
a45d933c7cd70088cd4fecbcaec6080b,新疆维吾尔自治区科学技术协会条例,2024-06-06,2024-07-01
cab39f350e7788dbd845896d1489467c,新疆维吾尔自治区农村公路条例,2024-06-03,2024-07-01
64bb52774b3bcb8ffed759d2d68cd147,新疆维吾尔自治区实施《中华人民共和国就业促进法》办法,2024-06-03,2024-10-01
2ebe6b6b0454f300695fef3f3eb82b5f,新疆维吾尔自治区人民代表大会常务委员会关于加强新时代检察机关检察建议工作的决议,2024-06-02,2024-06-02
4ca2d88f54471d82fb4e4aff107e61bb,新疆维吾尔自治区矿产资源勘查投入监督管理规定,2024-06-01,2024-06-01
b7e30535afc93f9478fa735864dd3054,浙江省公共法律服务条例,2024-05-31,2024-07-01
d61a93121d8ef65fd5317e93e08f1882,浙江省就业促进条例,2024-05-31,2024-07-01
31e3814124b6c3058cc9ca4d793f408b,浙江省高质量发展建设共同富裕示范区促进条例,2024-05-31,2024-07-01
6446645adc421f62836f31e05daec545,河南省未成年人保护条例,2024-05-31,2024-09-01
90bd794d76b452e592975566591326dc,河南省中原农谷发展促进条例,2024-05-31,2024-09-01
3fcb6210b7ea603f79b98a92b1024ec4,安徽省实施《中华人民共和国老年人权益保障法》办法,2024-05-31,2024-07-01
a7bf17c4535abf90c7efbdaa1302b9f3,安徽省安全生产条例,2024-05-31,2024-07-01
d3e0dc6399f5b6b1e14ba1d0d49ac060,北京市乡村振兴促进条例,2024-05-31,2024-07-01
f127b1961cc4def83717b4c5c560a36e,北京市外商投资条例,2024-05-31,2024-07-01
36a97472b0a938f6995af46cea799f96,云南省公安机关警务辅助人员管理条例,2024-05-31,2024-07-01
144aec51424080c1d8f307c86ffcaa21,陕西省河道管理条例,2024-05-30,2024-05-30
f693d3ed346547633e5d553908dc9ad9,陕西省水土保持条例,2024-05-30,2024-05-30
af839407e22f9b8c4bab86583ad63722,陕西省实施《中华人民共和国未成年人保护法》办法,2024-05-30,2024-06-01
9e6565cf6deaf9a944e35c15ee0df535,重庆市物业管理条例,2024-05-30,2024-05-30
3fd4aa1670c4ea1e8393ba564961f581,重庆市行政事业性收费管理条例,2024-05-30,2024-05-30
ef34b8062eed91fc7daa41c01ce1f289,重庆市实施《中华人民共和国渔业法》办法,2024-05-30,2024-05-30
c0d597885b1042f4bac2b89fa8447f67,重庆市绿化条例,2024-05-30,2024-05-30
d918f53ddb3502f76c6361bc1a08c752,辽宁省人民代表大会常务委员会议事规则,2024-05-30,2024-05-30
ad2d9fffd7c6a3d491547bb3cb7b1d0e,贵州省乌江保护条例,2024-05-30,2024-06-01
58836cb714f650fce28313d0659d10ef,贵州省殡葬管理条例,2024-05-30,2024-06-01
a74a707a7016ed9356759157ae0c2dcd,西藏自治区人力资源市场条例,2024-05-30,2024-08-01
cc1fdd4c9c523a4be0412b4e1806caa4,西藏自治区水污染防治条例,2024-05-30,2024-08-01
098808a00dd236ecb3ae4ab8c122a8a6,甘肃省反家庭暴力条例,2024-05-30,2024-08-01
15541e14a24812ad7b32d6cb4937bc81,甘肃省实施《中华人民共和国渔业法》办法,2024-05-30,2024-07-01
23868c895a01e2b4d719b0a8ed982651,甘肃省实施《中华人民共和国水法》办法,2024-05-30,2024-07-01
7d3e9b8cd77fd6f4dfab9e9e82d08b75,湖南省预防中小学生溺水若干规定,2024-05-30,2024-07-01
5bfbea6b17afb94e41e3769f81db3ea1,湖南省长株潭生态绿心保护条例,2024-05-30,2024-09-01
fd9b2d185cef4988e2f0c1dca6d19b2f,湖南省实施《中华人民共和国工会法》办法,2024-05-30,2024-07-01
8a8cb31a071c83fafedd938d25b3b336,湖南省实施《中华人民共和国未成年人保护法》若干规定,2024-05-30,2024-07-01
ca5d365488e24f7485f5c3acd4714617,湖南省数字经济促进条例,2024-05-30,2024-07-01
8fb727fffa9bee9b3c52a84dacabd955,江西省实施《中华人民共和国母婴保健法》办法,2024-05-30,2024-06-01
4a20f416076507613a06a910cf72e2b7,江西省大气污染防治条例,2024-05-30,2024-06-01
f2687916e6589ea7f609ba59a21aeae3,江西省实施《中华人民共和国气象法》办法,2024-05-30,2024-06-01
768fff7d18a6735cc53912e1451834c7,江西省实施《中华人民共和国水土保持法》办法,2024-05-30,2024-06-01
1c5ed6e1ea49282f649deab21ca3a4a6,江西省实施《中华人民共和国道路交通安全法》办法,2024-05-30,2024-06-01
e45f863e77eb30f17327823d8e430275,江西省物业管理条例,2024-05-30,2024-06-01
c10495c5e154278ee2aee6f2952fcbe4,江西省反间谍工作条例,2024-05-30,2024-08-01
24f9243dfe5928229218ea98a8b43a03,江西省武夷山国家公园条例,2024-05-30,2024-10-01
0535714d12b546fd9494aeaebfe8b765,广西壮族自治区动物防疫条例,2024-05-30,2024-08-01
3ca7a44c70ee0fb0be87bf019ad8344e,广西壮族自治区禁毒条例,2024-05-30,2024-08-01
79a48521ccb8ffaf6e2579af74267711,广东省危险货物道路运输安全管理条例,2024-05-30,2024-11-01
e8d29836058fec02975db8040fa76744,广东省技能人才发展条例,2024-05-30,2024-07-01
55658234f2fe88d5bc71291ace7ec947,山西省警务辅助人员条例,2024-05-30,2024-05-30
c617c04424cb986cf966a776aa0f74b1,山西省畜禽屠宰管理条例,2024-05-30,2024-09-01
48cf9c0454c4f599245e6d00339c00e1,山西省五台山文化景观保护条例,2024-05-30,2024-06-26
dfa8c79ab623269eab35d6152eff93a8,山东省涉案财物价格认定条例,2024-05-30,2024-05-30
d66de83fdbb971a9db786a23d91be955,山东省电力设施和电能保护条例,2024-05-30,2024-05-30
a9b21ce6668a261996e98e49791153d6,山东省黄河河道管理条例,2024-05-30,2024-05-30
b9a8eb3d0f82d6ab2813599fcb24975b,山东省黄河防汛条例,2024-05-30,2024-05-30
bf101117191c86ff3b4447a8e07422b9,山东省人民代表大会常务委员会议事规则,2024-05-30,2024-05-30
dd0a6bf6b8043b4148ceb702cd09be3d,山东省人民代表大会常务委员会组成人员守则,2024-05-30,2024-05-30
23e90598e54e738ba8b5505521e89c32,山东省社区矫正工作条例,2024-05-30,2024-07-01
1e5691edadef8b4fd12c94c2ae40d586,宁夏回族自治区实施《中华人民共和国工会法》办法,2024-05-30,2024-05-30
c2f886494c2d66e1bd3040efb5fdc0fc,宁夏回族自治区水资源管理条例,2024-05-30,2024-05-30
803c1e037cbd2c7906eeb153fbac40ca,宁夏回族自治区湿地保护条例,2024-05-30,2024-05-30
1500746abe5e46fe1213d57c2f578fab,宁夏回族自治区实施《中华人民共和国水土保持法》办法,2024-05-30,2024-05-30
ee10336b946904eb63af1890c8d43336,内蒙古自治区各级人民代表大会常务委员会规范性文件备案审查条例,2024-05-30,2024-07-01
